file_id,id,time,jd,mjd,ra_hours,dec_degs,x,y,telescope,filter,exp_length,mag,mag_error,zero_point,flux,flux_error,pm_sky,pm_epoch,pm_pos_angle_sky,zero_point_correction,zero_point_error,calibrated_zero_point,calibrated_mag
2308734,SRC197,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.431496404225301,-42.94151591167137,71.55149032997082,42.27836202639497,Prompt5,B,50,14.184476722171462,0.007774978530444656,20,10596.911698199772,76.15705081003973,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.331955957439837
2308734,SRC198,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.419306424969347,-42.93804827695865,859.8164095793735,54.32803416181946,Prompt5,B,50,17.037754511293894,,20,765.3642980378304,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.185233746562268
2308734,SRC199,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.424727830769838,-42.94041825962002,509.03784297019007,53.62658420065611,Prompt5,B,50,15.74500166265617,,20,2517.4991887316514,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.892480897924543
2308734,SRC200,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.428112159339873,-42.942315710188524,289.9697367639502,55.81975926957642,Prompt5,B,50,14.751081663606975,0.006837187908702356,20,6288.359165774956,39.724522907249224,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.898560898875349
2308734,SRC201,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.430998037647242,-42.944683521170234,102.99529048977536,62.20559305963161,Prompt5,B,50,15.12748647887306,,20,4446.06095760113,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.274965714141434
2308734,SRC202,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.418896281967184,-42.941002198873015,885.5733128080867,72.82520028345476,Prompt5,B,50,16.196958819358983,,20,1660.2996509202962,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.344438054627357
2308734,SRC203,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.428049514109647,-42.94545495913524,293.26405383438663,74.45157587813009,Prompt5,B,50,15.182503982193088,,20,4226.37872453426,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.32998321746146
2308734,SRC204,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.419519135964027,-42.941265153086825,845.276677964666,72.66960028264339,Prompt5,B,50,12.65411702611231,0.0049125057361420685,20,43383.36092056818,196.73644342610118,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,13.801596261380684
2308734,SRC205,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.432082199128878,-42.94776685004646,32.23933553853618,77.53519516585351,Prompt5,B,50,14.984915116366118,0.0033089670833708457,20,5069.953285767455,15.475120743590903,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.132394351634492
2308734,SRC206,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.422852431038365,-42.944252137182126,629.2388918378663,81.20577234150153,Prompt5,B,50,15.291504430635944,,20,3822.682532568531,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.438983665904317
2308734,SRC207,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.422327413433658,-42.943811690012645,663.2579584591717,80.0293267044326,Prompt5,B,50,14.261299167889895,0.007915497498314944,20,9873.027283919146,72.2417560872925,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.40877840315827
2308734,SRC208,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.419052114824042,-42.94480136284935,874.5615293107245,94.74641057850079,Prompt5,B,50,19.049339661065666,,20,120.01461600425615,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,20.19681889633404
2308734,SRC209,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.430790500060498,-42.95055568306394,115.01069786385068,97.28923881548246,Prompt5,B,50,17.14062706335818,,20,696.1762110711705,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.288106298626555
2308734,SRC210,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.421508428114514,-42.94719293601199,715.3228707442485,102.13169186422414,Prompt5,B,50,17.690246813629745,,20,419.63458950621197,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.83772604889812
2308734,SRC211,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.42523870417161,-42.94985518073533,473.74874475634255,107.77691106077106,Prompt5,B,50,17.441888704756746,,20,527.4903541897729,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.58936794002512
2308734,SRC212,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.416469480355504,-42.94551682782782,1041.1863920176834,106.05624733553066,Prompt5,B,50,17.368685574548234,,20,564.2814511223798,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.51616480981661
2308734,SRC213,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.430325186722037,-42.95577783630537,143.82513943051083,129.22042193251502,Prompt5,B,50,16.946146718030857,,20,832.7436258690908,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.09362595329923
2308734,SRC214,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.429707688480667,-42.95543118924051,183.7865384475736,128.79163967878134,Prompt5,B,50,16.67939868231835,,20,1064.6590041491536,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.826877917586724
2308734,SRC215,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.416699977744917,-42.95055038701978,1025.0333507919286,135.0273592796632,Prompt5,B,50,16.750367309717205,,20,997.2937112064388,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.89784654498558
2308734,SRC216,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.422789316070292,-42.957218008767384,630.1369413784626,157.6459233360083,Prompt5,B,50,13.736246184012526,0.0073150277811112364,20,16012.956753054348,108.24977879304979,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,14.8837254192809
2308734,SRC217,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.425949560502186,-42.95916744321699,425.58575323846003,160.66621109485772,Prompt5,B,50,13.51707654701421,0.00684474737356569,20,19594.73459812405,123.92021493187431,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,14.664555782282584
2308734,SRC218,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.422265074686448,-42.95879174295543,663.6038626269808,168.31561878392165,Prompt5,B,50,14.63888422681311,0.007793366853638481,20,6972.946187260594,50.23156619074753,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.786363462081484
2308734,SRC219,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.418794986198211,-42.95847481087024,887.7594775496419,175.88013184069996,Prompt5,B,50,16.82421010492904,,20,931.7211678312502,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.971689340197415
2308734,SRC220,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.430870273037964,-42.964616892166326,106.53068532168174,179.8003373786288,Prompt5,B,50,14.33946717673663,0.008037776867511597,20,9187.199213587612,68.26581926124837,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.486946412005004
2308734,SRC221,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.429335852670881,-42.96531529884755,205.44520279333636,187.90847502051247,Prompt5,B,50,15.420147202287279,,20,3395.5577678695913,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.567626437555653
2308734,SRC222,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.42855393306754,-42.96502788123686,256.00318550945616,188.26627352576998,Prompt5,B,50,15.73252843630041,,20,2546.5876572430816,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.880007671568784
2308734,SRC223,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.417864827588778,-42.961181099463296,947.1452126466829,194.34996397618062,Prompt5,B,50,14.338291510927561,0.007856788257233509,20,9197.152760236831,66.79538142361068,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,15.485770746195936
2308734,SRC224,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.429029452414806,-42.96732831211004,224.749495884083,200.5522469440312,Prompt5,B,50,16.081083776275374,,20,1847.296016929723,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.22856301154375
2308734,SRC225,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.420035871728196,-42.964154273019616,806.2223556379314,205.9006043365864,Prompt5,B,50,15.47935560421496,,20,3215.3463620576626,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.626834839483337
